time,SpotPriceDK1,Offshore Wind,Onshore Wind,Solar,temp_mean_past1h,precip_past1h
2022-04-22,1267.65000925,590.5381952500001,1220.7187525416666,223.59241491666668,10.445833333333333,0.0
2022-04-23,736.0037500416666,567.9374999583333,1049.5364659583333,215.48166708333335,9.504166666666666,0.0
2022-04-24,859.8558274166667,658.3090324583333,1336.9114659583333,144.73316195833334,8.345833333333333,0.004166666666666667
2022-04-25,1660.9129180833334,355.8194394166667,367.211808,247.05690912499998,7.875,0.0
2022-04-26,1726.29916375,82.980903,271.1527796666667,217.68738079166667,7.2250000000000005,0.004166666666666667
2022-04-27,1656.253341625,78.20138833333333,190.16493066666666,222.94630275,8.329166666666667,0.0
2022-04-28,1696.4679158333336,474.1684029583333,673.3836796666667,286.20281679166663,8.008333333333333,0.0
2022-04-29,1690.7333374166667,408.4097213333334,586.6666679166666,314.95291670833336,7.483333333333333,0.0
2022-04-30,1501.4154205000002,139.08680591666666,186.909724,315.21871704166665,8.7125,0.0
2022-05-01,1449.051676375,51.18402791666667,169.196182,261.794723125,7.941666666666666,0.0
2022-05-02,1566.8991699583332,314.11284762500003,870.6215279583333,307.960522375,8.679166666666667,0.0
2022-05-03,1635.0504201666665,395.52951304166663,429.0902793333333,351.032843875,10.420833333333333,0.0
2022-05-04,1729.5158334999999,114.40451433333334,227.97569566666667,275.3553464583333,8.320833333333333,0.0
2022-05-05,1742.5175172083334,173.59895833333334,643.78645825,182.16486012500002,7.8999999999999995,0.0
2022-05-06,1658.9445800833334,382.19791470833337,775.0329882083333,106.67076387499999,10.041666666666666,0.004166666666666667
2022-05-07,1462.6104125833333,595.1666705416667,1185.8437525416666,320.8017326666667,10.4,0.004166666666666667
2022-05-08,1280.2112477916667,480.67013741666665,539.4340241666666,382.8298290416667,10.799999999999999,0.0
2022-05-09,1591.386245625,381.97048766666666,630.8819401666666,378.0694108333334,12.375,0.0
2022-05-10,1275.0304132916667,850.184028625,1415.0260518333334,55.380139375,12.6625,0.15833333333333333
2022-05-11,1140.6854174583334,745.9600677499999,1407.3315989166667,126.270659375,10.758333333333333,0.44166666666666665
2022-05-12,1167.36042025,703.7326355,1679.5919977916667,308.21527729166667,11.079166666666666,0.008333333333333333
