time,SpotPriceDK1,Offshore Wind,Onshore Wind,Solar,temp_mean_past1h,precip_past1h,hydro_reservoir,coal_price,carbon_price,natural_gas_price
2024-07-01 21:00:00,653.700012,592.583313,932.666687,0.004583,13.3,0.0,0.772,103.5,68.33,2.478
2024-07-01 20:00:00,782.580017,562.708313,928.583313,0.880833,14.0,0.0,0.772,103.5,68.33,2.478
2024-07-01 19:00:00,939.719971,568.541687,952.208313,23.168751,14.4,0.0,0.772,103.5,68.33,2.478
2024-07-01 18:00:00,791.080017,589.083313,1008.041687,123.207085,14.7,0.0,0.772,103.5,68.33,2.478
2024-07-01 17:00:00,733.72998,593.375,1095.416626,282.817902,15.1,0.0,0.772,103.5,68.33,2.478
2024-07-01 16:00:00,538.77002,582.0,1219.0,504.099579,15.7,0.0,0.772,103.5,68.33,2.478
2024-07-01 15:00:00,410.200012,593.958313,1232.833374,753.247925,16.5,0.0,0.772,103.5,68.33,2.478
2024-07-01 14:00:00,231.649994,613.125,1184.958374,982.00293,16.9,0.0,0.772,103.5,68.33,2.478
2024-07-01 13:00:00,242.759995,599.75,1106.208374,1069.131714,15.4,0.1,0.772,103.5,68.33,2.478
2024-07-01 12:00:00,258.5,594.166687,1058.791626,1043.492554,16.2,0.0,0.772,103.5,68.33,2.478
2024-07-01 11:00:00,318.609985,590.333313,977.458313,1066.678345,16.3,0.0,0.772,103.5,68.33,2.478
2024-07-01 10:00:00,493.200012,564.625,951.083313,1089.259155,15.9,0.0,0.772,103.5,68.33,2.478
2024-07-01 09:00:00,642.070007,566.916687,859.083313,1130.047485,14.6,0.0,0.772,103.5,68.33,2.478
2024-07-01 08:00:00,750.289978,543.916687,792.75,1104.666626,14.5,0.0,0.772,103.5,68.33,2.478
2024-07-01 07:00:00,841.27002,478.541656,677.041687,959.412109,14.6,0.0,0.772,103.5,68.33,2.478
2024-07-01 06:00:00,963.590027,437.083344,556.375,733.24707,13.9,0.0,0.772,103.5,68.33,2.478
2024-07-01 05:00:00,1018.109985,439.291656,506.291656,454.47168,12.1,0.0,0.772,103.5,68.33,2.478
2024-07-01 04:00:00,907.349976,464.583344,507.791656,242.907501,10.4,0.0,0.772,103.5,68.33,2.478
2024-07-01 03:00:00,602.76001,495.208344,561.916687,94.00042,10.2,0.0,0.772,103.5,68.33,2.478
2024-07-01 02:00:00,564.059998,507.291656,621.375,2.635833,11.0,0.0,0.772,103.5,68.33,2.478
2024-07-01 01:00:00,581.809998,497.75,634.791687,0.032917,11.5,0.0,0.772,103.5,68.33,2.478
2024-07-01 00:00:00,583.150024,478.041656,586.666687,0.01,11.8,0.0,0.772,103.5,68.33,2.478
2024-06-30 23:00:00,628.869995,442.791656,527.5,0.01,12.1,0.0,0.767,104.1,67.36,2.601
2024-06-30 22:00:00,707.630005,402.75,485.75,0.019583,12.8,0.0,0.767,104.1,67.36,2.601
2024-06-30 21:00:00,693.679993,555.208313,551.25,0.030417,14.0,0.0,0.767,104.1,67.36,2.601
2024-06-30 20:00:00,761.919983,573.791687,527.208313,1.366667,15.2,0.0,0.767,104.1,67.36,2.601
2024-06-30 19:00:00,763.640015,588.75,524.666687,43.959583,16.0,0.0,0.767,104.1,67.36,2.601
2024-06-30 18:00:00,745.070007,582.083313,478.416656,197.432495,17.5,0.0,0.767,104.1,67.36,2.601
2024-06-30 17:00:00,650.789978,598.958313,503.458344,386.652496,16.9,0.0,0.767,104.1,67.36,2.601
2024-06-30 16:00:00,522.219971,643.666687,562.791687,575.672485,16.7,0.0,0.767,104.1,67.36,2.601
2024-06-30 15:00:00,273.410004,631.458313,618.958313,676.174988,15.6,0.0,0.767,104.1,67.36,2.601
2024-06-30 14:00:00,6.79,606.791687,617.75,682.974182,15.2,1.1,0.767,104.1,67.36,2.601
2024-06-30 13:00:00,0.0,604.25,566.708313,654.282471,17.3,0.0,0.767,104.1,67.36,2.601
2024-06-30 12:00:00,-5.15,588.083313,528.583313,590.085388,17.8,0.0,0.767,104.1,67.36,2.601
2024-06-30 11:00:00,0.0,566.583313,554.625,652.291687,17.1,0.0,0.767,104.1,67.36,2.601
2024-06-30 10:00:00,0.0,566.625,518.333313,602.591248,16.9,0.0,0.767,104.1,67.36,2.601
2024-06-30 09:00:00,0.0,548.125,468.5,534.588318,15.6,0.0,0.767,104.1,67.36,2.601
2024-06-30 08:00:00,0.0,522.666687,445.916656,464.039581,14.9,0.1,0.767,104.1,67.36,2.601
2024-06-30 07:00:00,6.12,503.0,391.0,379.247925,14.7,0.0,0.767,104.1,67.36,2.601
2024-06-30 06:00:00,50.939999,449.166656,311.458344,279.279572,14.5,0.0,0.767,104.1,67.36,2.601
2024-06-30 05:00:00,152.289993,369.375,271.25,196.917923,14.2,0.0,0.767,104.1,67.36,2.601
2024-06-30 04:00:00,384.540009,313.166656,233.791672,122.59333,14.0,0.0,0.767,104.1,67.36,2.601
2024-06-30 03:00:00,383.269989,279.875,205.541672,50.623333,13.6,0.0,0.767,104.1,67.36,2.601
2024-06-30 02:00:00,480.0,235.25,168.083328,1.691667,13.8,0.0,0.767,104.1,67.36,2.601
2024-06-30 01:00:00,500.070007,169.583328,128.416672,0.029583,13.8,0.0,0.767,104.1,67.36,2.601
2024-06-30 00:00:00,497.230011,114.541664,111.791664,0.019583,14.0,0.0,0.767,104.1,67.36,2.601
2024-06-29 23:00:00,460.089996,80.5,96.166664,0.01,14.4,0.0,0.767,104.1,67.36,2.601
2024-06-29 22:00:00,522.52002,48.208332,67.666664,0.01,14.8,0.0,0.767,104.1,67.36,2.601
2024-06-29 21:00:00,699.76001,42.208332,70.041664,0.0225,15.1,0.0,0.767,104.1,67.36,2.601
2024-06-29 20:00:00,746.369995,61.958332,71.541664,1.5425,16.1,0.0,0.767,104.1,67.36,2.601
2024-06-29 19:00:00,844.960022,82.5,86.625,47.606251,17.6,0.0,0.767,104.1,67.36,2.601
2024-06-29 18:00:00,1038.119995,109.25,140.125,211.592499,19.7,0.0,0.767,104.1,67.36,2.601
2024-06-29 17:00:00,946.609985,149.791672,249.5,445.910004,19.9,0.0,0.767,104.1,67.36,2.601
2024-06-29 16:00:00,777.840027,205.625,360.916656,759.385437,19.9,0.0,0.767,104.1,67.36,2.601
2024-06-29 15:00:00,518.390015,268.291656,476.166656,1028.121704,20.1,0.0,0.767,104.1,67.36,2.601
2024-06-29 14:00:00,88.82,334.0,567.291687,1228.507446,20.0,0.0,0.767,104.1,67.36,2.601
2024-06-29 13:00:00,9.7,395.916656,591.875,1235.827881,18.9,0.0,0.767,104.1,67.36,2.601
2024-06-29 12:00:00,-0.6,423.666656,546.208313,1264.204956,18.9,0.0,0.767,104.1,67.36,2.601
2024-06-29 11:00:00,-1.72,409.5,552.958313,1225.331299,18.9,0.0,0.767,104.1,67.36,2.601
2024-06-29 10:00:00,-0.15,389.5,604.25,1347.532959,18.0,0.0,0.767,104.1,67.36,2.601
2024-06-29 09:00:00,0.3,403.0,644.916687,1359.007935,17.3,0.0,0.767,104.1,67.36,2.601
2024-06-29 08:00:00,37.59,434.833344,651.5,1437.73999,17.1,0.0,0.767,104.1,67.36,2.601
2024-06-29 07:00:00,220.600006,440.75,646.875,1222.240356,16.1,0.0,0.767,104.1,67.36,2.601
2024-06-29 06:00:00,499.0,460.25,609.458313,909.695862,14.8,0.0,0.767,104.1,67.36,2.601
2024-06-29 05:00:00,614.440002,509.25,564.166687,548.198303,13.1,0.0,0.767,104.1,67.36,2.601
2024-06-29 04:00:00,709.159973,553.416687,574.083313,287.610413,12.1,0.0,0.767,104.1,67.36,2.601
2024-06-29 03:00:00,761.659973,584.083313,647.708313,111.911247,11.5,0.0,0.767,104.1,67.36,2.601
2024-06-29 02:00:00,785.599976,599.291687,748.208313,3.645833,12.3,0.0,0.767,104.1,67.36,2.601
2024-06-29 01:00:00,799.390015,614.541687,830.083313,0.0475,13.2,0.0,0.767,104.1,67.36,2.601
2024-06-29 00:00:00,805.059998,639.416687,893.25,0.01,13.0,0.0,0.767,104.1,67.36,2.601
2024-06-28 23:00:00,807.599976,676.291687,1017.0,0.01,13.8,0.0,0.767,104.1,67.36,2.601
2024-06-28 22:00:00,823.330017,716.25,1244.208374,0.01,14.8,0.0,0.767,104.1,67.36,2.601
2024-06-28 21:00:00,811.849976,814.625,1190.708374,0.040417,14.9,0.0,0.767,104.1,67.36,2.601
2024-06-28 20:00:00,941.25,811.666687,1267.208374,1.216667,15.5,0.0,0.767,104.1,67.36,2.601
2024-06-28 19:00:00,856.820007,812.291687,1325.875,36.769165,16.0,0.0,0.767,104.1,67.36,2.601
2024-06-28 18:00:00,596.599976,824.041687,1409.208374,170.721664,16.7,0.0,0.767,104.1,67.36,2.601
2024-06-28 17:00:00,297.959991,846.541687,1566.375,371.295013,16.8,0.0,0.767,104.1,67.36,2.601
2024-06-28 16:00:00,224.800003,847.333313,1788.166626,688.400024,17.2,0.0,0.767,104.1,67.36,2.601
2024-06-28 15:00:00,24.09,829.291687,1852.0,1027.36499,17.3,0.0,0.767,104.1,67.36,2.601
2024-06-28 14:00:00,-48.330002,786.583313,1550.166626,1045.713745,19.0,0.0,0.767,104.1,67.36,2.601
2024-06-28 13:00:00,-73.910004,769.625,1468.041626,1178.814941,18.9,0.0,0.767,104.1,67.36,2.601
2024-06-28 12:00:00,-74.209999,763.333313,1381.5,1298.749146,19.9,0.0,0.767,104.1,67.36,2.601
2024-06-28 11:00:00,-37.959999,711.291687,1258.291626,1353.689209,20.0,0.0,0.767,104.1,67.36,2.601
2024-06-28 10:00:00,-11.64,634.458313,1157.416626,1347.092529,20.6,0.0,0.767,104.1,67.36,2.601
2024-06-28 09:00:00,15.14,535.041687,827.75,1598.889526,20.1,0.0,0.767,104.1,67.36,2.601
2024-06-28 08:00:00,164.759995,445.583344,629.458313,1481.93457,19.0,0.0,0.767,104.1,67.36,2.601
2024-06-28 07:00:00,307.589996,416.833344,430.5,1207.75,18.2,0.0,0.767,104.1,67.36,2.601
2024-06-28 06:00:00,563.630005,388.916656,305.916656,869.915833,17.5,0.1,0.767,104.1,67.36,2.601
2024-06-28 05:00:00,812.450012,397.5,274.0,508.332489,17.3,0.6,0.767,104.1,67.36,2.601
2024-06-28 04:00:00,897.169983,398.375,270.291656,271.608337,17.1,0.7,0.767,104.1,67.36,2.601
2024-06-28 03:00:00,680.799988,337.083344,348.125,104.092087,17.0,0.0,0.767,104.1,67.36,2.601
2024-06-28 02:00:00,623.599976,279.958344,474.25,3.3025,16.9,0.0,0.767,104.1,67.36,2.601
2024-06-28 01:00:00,596.450012,257.708344,524.791687,0.030833,16.8,0.0,0.767,104.1,67.36,2.601
2024-06-28 00:00:00,642.02002,286.5,548.333313,0.01,17.1,0.0,0.767,104.1,67.36,2.601
2024-06-27 23:00:00,711.679993,375.5,590.875,0.01,17.6,0.0,0.767,109.0,66.49,2.685
2024-06-27 22:00:00,722.349976,403.583344,646.875,0.00375,18.2,0.0,0.767,109.0,66.49,2.685
2024-06-27 21:00:00,759.359985,407.375,376.291656,0.027083,19.0,0.0,0.767,109.0,66.49,2.685
2024-06-27 20:00:00,933.98999,455.791656,457.0,1.057917,19.4,0.0,0.767,109.0,66.49,2.685
2024-06-27 19:00:00,1388.780029,511.166656,514.666687,29.541666,19.5,0.3,0.767,109.0,66.49,2.685
2024-06-27 18:00:00,1492.170044,467.958344,519.458313,127.625832,19.5,1.4,0.767,109.0,66.49,2.685
2024-06-27 17:00:00,821.130005,414.666656,512.541687,251.176666,19.3,0.1,0.767,109.0,66.49,2.685
2024-06-27 16:00:00,593.23999,433.5,627.75,468.016235,19.6,9.9,0.767,109.0,66.49,2.685
2024-06-27 15:00:00,362.299988,489.833344,683.125,777.577942,24.9,0.4,0.767,109.0,66.49,2.685
2024-06-27 14:00:00,188.130005,536.5,684.833313,1082.392944,27.5,0.0,0.767,109.0,66.49,2.685
2024-06-27 13:00:00,171.570007,515.083313,677.75,1315.884155,27.2,0.0,0.767,109.0,66.49,2.685
2024-06-27 12:00:00,200.210007,443.208344,651.708313,1528.922485,26.4,0.0,0.767,109.0,66.49,2.685
2024-06-27 11:00:00,237.949997,399.041656,590.666687,1654.991211,25.9,0.0,0.767,109.0,66.49,2.685
2024-06-27 10:00:00,246.979996,386.75,541.666687,1690.028809,25.1,0.0,0.767,109.0,66.49,2.685
2024-06-27 09:00:00,370.059998,410.916656,498.916656,1695.903809,23.7,0.0,0.767,109.0,66.49,2.685
2024-06-27 08:00:00,497.839996,464.625,472.958344,1574.438354,22.2,0.0,0.767,109.0,66.49,2.685
2024-06-27 07:00:00,662.909973,504.916656,416.458344,1289.305054,20.5,0.0,0.767,109.0,66.49,2.685
2024-06-27 06:00:00,857.830017,528.208313,376.791656,943.599182,18.8,0.0,0.767,109.0,66.49,2.685
2024-06-27 05:00:00,925.039978,537.208313,456.166656,550.743347,17.0,0.0,0.767,109.0,66.49,2.685
2024-06-27 04:00:00,876.549988,527.208313,530.666687,290.832916,16.1,0.0,0.767,109.0,66.49,2.685
2024-06-27 03:00:00,620.919983,497.166656,524.5,113.307503,16.3,0.0,0.767,109.0,66.49,2.685
2024-06-27 02:00:00,581.830017,465.833344,491.875,4.007083,16.4,0.0,0.767,109.0,66.49,2.685
2024-06-27 01:00:00,617.929993,418.166656,499.291656,0.042083,16.8,0.0,0.767,109.0,66.49,2.685
2024-06-27 00:00:00,599.72998,373.166656,546.166687,0.01,16.9,0.0,0.767,109.0,66.49,2.685
2024-06-26 23:00:00,648.219971,365.25,596.166687,0.01,17.7,0.0,0.767,108.6,67.23,2.628
2024-06-26 22:00:00,716.099976,336.375,530.583313,0.014583,18.5,0.0,0.767,108.6,67.23,2.628
2024-06-26 21:00:00,409.290009,294.125,369.208344,0.020833,19.9,0.0,0.767,108.6,67.23,2.628
2024-06-26 20:00:00,620.599976,221.416672,315.291656,1.631667,21.2,0.0,0.767,108.6,67.23,2.628
2024-06-26 19:00:00,739.280029,169.791672,244.958328,51.897499,23.0,0.0,0.767,108.6,67.23,2.628
2024-06-26 18:00:00,835.799988,139.208328,201.25,228.549164,24.2,0.0,0.767,108.6,67.23,2.628
2024-06-26 17:00:00,659.390015,124.791664,188.041672,487.446655,24.8,0.0,0.767,108.6,67.23,2.628
2024-06-26 16:00:00,694.080017,111.625,165.541672,859.949585,24.7,0.0,0.767,108.6,67.23,2.628
2024-06-26 15:00:00,427.779999,91.541664,130.083328,1232.230469,25.2,0.0,0.767,108.6,67.23,2.628
2024-06-26 14:00:00,284.48999,69.916664,112.666664,1524.383301,25.3,0.0,0.767,108.6,67.23,2.628
2024-06-26 13:00:00,243.539993,64.25,112.041664,1672.365356,24.9,0.0,0.767,108.6,67.23,2.628
2024-06-26 12:00:00,250.179993,66.208336,109.5,1771.907471,24.3,0.0,0.767,108.6,67.23,2.628
2024-06-26 11:00:00,250.699997,64.625,97.458336,1876.880005,23.4,0.0,0.767,108.6,67.23,2.628
2024-06-26 10:00:00,245.410004,57.791668,77.833336,1904.428345,22.6,0.0,0.767,108.6,67.23,2.628
2024-06-26 09:00:00,266.959991,61.0,67.541664,1861.161255,21.4,0.0,0.767,108.6,67.23,2.628
2024-06-26 08:00:00,271.290009,68.291664,55.25,1714.918335,20.1,0.0,0.767,108.6,67.23,2.628
2024-06-26 07:00:00,446.880005,71.333336,44.291668,1383.169189,18.8,0.0,0.767,108.6,67.23,2.628
2024-06-26 06:00:00,607.25,69.291664,39.166668,982.528748,17.2,0.0,0.767,108.6,67.23,2.628
2024-06-26 05:00:00,597.780029,61.125,50.041668,575.75293,15.4,0.0,0.767,108.6,67.23,2.628
2024-06-26 04:00:00,541.609985,60.0,69.5,304.225006,13.9,0.0,0.767,108.6,67.23,2.628
2024-06-26 03:00:00,410.399994,75.416664,85.375,116.428749,13.7,0.0,0.767,108.6,67.23,2.628
2024-06-26 02:00:00,339.619995,95.833336,92.666664,4.267917,14.0,0.0,0.767,108.6,67.23,2.628
2024-06-26 01:00:00,323.359985,109.0,103.458336,0.05125,14.1,0.0,0.767,108.6,67.23,2.628
2024-06-26 00:00:00,353.859985,128.541672,123.541664,0.004167,14.4,0.0,0.767,108.6,67.23,2.628
2024-06-25 23:00:00,373.410004,157.041672,142.125,0.01,15.6,0.0,0.767,108.9,67.8,2.756
2024-06-25 22:00:00,421.440002,168.708328,139.541672,0.01,16.4,0.0,0.767,108.9,67.8,2.756
2024-06-25 21:00:00,670.969971,176.833328,129.416672,0.024583,17.7,0.0,0.767,108.9,67.8,2.756
2024-06-25 20:00:00,794.950012,158.083328,130.583328,1.649583,19.5,0.0,0.767,108.9,67.8,2.756
2024-06-25 19:00:00,910.719971,141.541672,113.833336,52.059582,21.1,0.0,0.767,108.9,67.8,2.756
2024-06-25 18:00:00,1019.619995,128.125,110.833336,232.68959,22.5,0.0,0.767,108.9,67.8,2.756
2024-06-25 17:00:00,961.51001,119.25,123.0,493.435425,22.9,0.0,0.767,108.9,67.8,2.756
2024-06-25 16:00:00,715.349976,109.708336,118.708336,875.601257,23.3,0.0,0.767,108.9,67.8,2.756
2024-06-25 15:00:00,551.98999,92.583336,103.708336,1244.084961,23.3,0.0,0.767,108.9,67.8,2.756
2024-06-25 14:00:00,360.809998,67.958336,97.666664,1531.080444,23.1,0.0,0.767,108.9,67.8,2.756
2024-06-25 13:00:00,86.449997,43.625,87.25,1678.000366,22.6,0.0,0.767,108.9,67.8,2.756
2024-06-25 12:00:00,-0.3,33.541668,62.75,1610.756714,22.1,0.0,0.767,108.9,67.8,2.756
2024-06-25 11:00:00,32.900002,34.5,46.416668,1821.824951,21.8,0.0,0.767,108.9,67.8,2.756
2024-06-25 10:00:00,0.0,33.333332,31.375,1702.623779,21.6,0.0,0.767,108.9,67.8,2.756
2024-06-25 09:00:00,95.699997,30.208334,28.833334,1863.90918,20.9,0.0,0.767,108.9,67.8,2.756
2024-06-25 08:00:00,360.440002,30.791666,23.583334,1735.476196,20.0,0.0,0.767,108.9,67.8,2.756
2024-06-25 07:00:00,556.77002,29.708334,21.833334,1407.037109,18.4,0.0,0.767,108.9,67.8,2.756
2024-06-25 06:00:00,774.280029,29.875,22.541666,1011.422485,16.2,0.0,0.767,108.9,67.8,2.756
2024-06-25 05:00:00,910.039978,31.0,27.666666,590.144165,13.8,0.0,0.767,108.9,67.8,2.756
2024-06-25 04:00:00,856.340027,32.25,37.75,310.453735,11.9,0.0,0.767,108.9,67.8,2.756
2024-06-25 03:00:00,707.900024,30.708334,47.833332,118.582916,11.6,0.0,0.767,108.9,67.8,2.756
2024-06-25 02:00:00,637.780029,19.708334,47.291668,4.660833,12.0,0.0,0.767,108.9,67.8,2.756
2024-06-25 01:00:00,635.690002,6.833333,38.958332,0.0425,13.1,0.0,0.767,108.9,67.8,2.756
2024-06-25 00:00:00,632.409973,1.041667,32.875,0.012917,13.5,0.0,0.767,108.9,67.8,2.756
2024-06-24 23:00:00,632.559998,0.0,28.833334,0.019583,13.9,0.0,0.767,108.4,67.56,2.811
2024-06-24 22:00:00,662.390015,0.0,31.333334,0.01125,14.7,0.0,0.767,108.4,67.56,2.811
2024-06-24 21:00:00,685.429993,26.958334,61.5,0.048333,15.7,0.0,0.767,108.4,67.56,2.811
2024-06-24 20:00:00,869.669983,36.791668,68.625,1.685,17.5,0.0,0.767,108.4,67.56,2.811
2024-06-24 19:00:00,1163.640015,39.0,73.5,53.368332,19.5,0.0,0.767,108.4,67.56,2.811
2024-06-24 18:00:00,1561.369995,43.125,96.666664,235.632507,20.3,0.0,0.767,108.4,67.56,2.811
2024-06-24 17:00:00,1143.5,50.625,122.041664,498.855835,21.0,0.0,0.767,108.4,67.56,2.811
2024-06-24 16:00:00,733.909973,57.75,139.791672,887.730835,21.2,0.0,0.767,108.4,67.56,2.811
2024-06-24 15:00:00,615.309998,66.625,166.708328,1260.749634,21.5,0.0,0.767,108.4,67.56,2.811
2024-06-24 14:00:00,494.700012,67.833336,198.166672,1545.481201,21.0,0.0,0.767,108.4,67.56,2.811
2024-06-24 13:00:00,356.920013,65.291664,229.458328,1673.507935,20.5,0.0,0.767,108.4,67.56,2.811
2024-06-24 12:00:00,230.710007,61.75,260.625,1761.662476,19.8,0.0,0.767,108.4,67.56,2.811
2024-06-24 11:00:00,223.479996,49.791668,266.541656,1832.921631,19.0,0.0,0.767,108.4,67.56,2.811
2024-06-24 10:00:00,232.649994,48.458332,268.375,1856.428345,18.2,0.0,0.767,108.4,67.56,2.811
2024-06-24 09:00:00,282.029999,56.75,282.458344,1833.058716,17.2,0.0,0.767,108.4,67.56,2.811
2024-06-24 08:00:00,401.899994,91.5,302.041656,1710.910034,16.3,0.0,0.767,108.4,67.56,2.811
2024-06-24 07:00:00,591.820007,134.833328,321.166656,1385.744141,15.5,0.0,0.767,108.4,67.56,2.811
2024-06-24 06:00:00,768.22998,175.333328,345.958344,973.958313,14.8,0.0,0.767,108.4,67.56,2.811
2024-06-24 05:00:00,1014.460022,210.958328,414.875,557.30835,14.6,0.0,0.767,108.4,67.56,2.811
2024-06-24 04:00:00,1014.900024,231.666672,453.75,295.418762,13.9,0.0,0.767,108.4,67.56,2.811
2024-06-24 03:00:00,723.700012,247.708328,508.791656,119.200836,13.9,0.0,0.767,108.4,67.56,2.811
2024-06-24 02:00:00,633.73999,261.916656,559.791687,5.092083,14.0,0.0,0.767,108.4,67.56,2.811
2024-06-24 01:00:00,630.01001,268.125,575.958313,0.045833,13.9,0.0,0.767,108.4,67.56,2.811
2024-06-23 23:00:00,687.669983,304.333344,624.75,0.02,13.3,0.0,0.754,108.0,68.05,2.705
2024-06-23 22:00:00,792.02002,292.166656,624.208313,0.019583,13.7,0.0,0.754,108.0,68.05,2.705
2024-06-23 21:00:00,744.359985,270.791656,410.916656,0.024167,14.2,0.0,0.754,108.0,68.05,2.705
2024-06-23 20:00:00,852.809998,286.291656,412.541656,1.72375,15.6,0.0,0.754,108.0,68.05,2.705
2024-06-23 19:00:00,861.090027,270.958344,391.041656,53.55125,16.7,0.0,0.754,108.0,68.05,2.705
2024-06-23 18:00:00,858.859985,261.041656,436.5,232.480423,17.9,0.0,0.754,108.0,68.05,2.705
2024-06-23 17:00:00,742.190002,264.916656,522.666687,484.88501,18.8,0.0,0.754,108.0,68.05,2.705
2024-06-23 16:00:00,530.5,270.208344,632.291687,843.05542,18.9,0.0,0.754,108.0,68.05,2.705
2024-06-23 15:00:00,168.649994,270.166656,658.166687,1176.30957,18.8,0.0,0.754,108.0,68.05,2.705
2024-06-23 14:00:00,-2.01,264.875,557.583313,1123.176636,18.8,0.0,0.754,108.0,68.05,2.705
2024-06-23 13:00:00,-15.22,267.333344,499.916656,1108.275024,18.5,0.0,0.754,108.0,68.05,2.705
2024-06-23 12:00:00,-1.79,270.0,487.833344,1300.211304,18.4,0.0,0.754,108.0,68.05,2.705
2024-06-23 11:00:00,3.21,266.541656,466.833344,1465.192139,17.6,0.0,0.754,108.0,68.05,2.705
2024-06-23 10:00:00,8.58,261.375,401.708344,1511.192505,16.8,0.0,0.754,108.0,68.05,2.705
2024-06-23 09:00:00,10.82,280.125,384.125,1446.222534,16.2,0.0,0.754,108.0,68.05,2.705
2024-06-23 08:00:00,0.0,321.333344,356.791656,1240.120361,15.3,0.0,0.754,108.0,68.05,2.705
2024-06-23 07:00:00,31.629999,379.541656,374.875,1072.286255,14.2,0.0,0.754,108.0,68.05,2.705
2024-06-23 06:00:00,147.470001,413.833344,360.666656,757.672058,13.1,0.0,0.754,108.0,68.05,2.705
2024-06-23 05:00:00,345.73999,423.166656,385.833344,434.223755,11.8,0.0,0.754,108.0,68.05,2.705
2024-06-23 04:00:00,431.890015,426.458344,432.041656,221.015411,10.6,0.0,0.754,108.0,68.05,2.705
2024-06-23 03:00:00,463.140015,436.208344,499.0,84.571663,10.7,0.0,0.754,108.0,68.05,2.705
2024-06-23 02:00:00,499.320007,435.375,552.208313,3.186667,10.8,0.0,0.754,108.0,68.05,2.705
2024-06-23 01:00:00,527.140015,420.166656,588.625,0.051667,10.8,0.0,0.754,108.0,68.05,2.705
2024-06-23 00:00:00,531.400024,412.458344,615.958313,0.017083,11.3,0.0,0.754,108.0,68.05,2.705
2024-06-22 23:00:00,591.140015,376.625,598.208313,0.01,11.7,0.0,0.754,108.0,68.05,2.705
2024-06-22 22:00:00,674.98999,327.916656,605.583313,0.01875,12.0,0.0,0.754,108.0,68.05,2.705
2024-06-22 21:00:00,669.51001,416.041656,576.875,0.047083,12.9,0.0,0.754,108.0,68.05,2.705
2024-06-22 20:00:00,821.659973,404.125,603.291687,0.979167,13.9,0.0,0.754,108.0,68.05,2.705
2024-06-22 19:00:00,925.179993,412.958344,627.791687,28.861666,14.7,0.0,0.754,108.0,68.05,2.705
2024-06-22 18:00:00,912.570007,435.916656,627.208313,133.421249,15.0,0.0,0.754,108.0,68.05,2.705
2024-06-22 17:00:00,836.5,478.083344,645.166687,262.388336,15.5,0.0,0.754,108.0,68.05,2.705
2024-06-22 16:00:00,600.299988,482.083344,715.291687,429.975403,15.6,0.0,0.754,108.0,68.05,2.705
2024-06-22 15:00:00,317.640015,438.333344,736.083313,573.807922,15.8,0.0,0.754,108.0,68.05,2.705
2024-06-22 14:00:00,31.549999,401.208344,753.375,652.989563,16.2,0.0,0.754,108.0,68.05,2.705
2024-06-22 13:00:00,0.6,368.875,773.166687,583.028748,16.2,0.0,0.754,108.0,68.05,2.705
2024-06-22 12:00:00,-0.07,348.666656,699.25,565.656677,14.4,0.0,0.754,108.0,68.05,2.705
2024-06-22 11:00:00,0.6,320.375,696.791687,521.414978,12.9,0.0,0.754,108.0,68.05,2.705
2024-06-22 10:00:00,19.76,288.375,635.333313,509.884583,12.4,0.0,0.754,108.0,68.05,2.705
2024-06-22 09:00:00,26.77,279.166656,588.916687,452.88916,12.0,0.0,0.754,108.0,68.05,2.705
2024-06-22 08:00:00,93.519997,329.75,548.416687,375.097076,11.6,0.1,0.754,108.0,68.05,2.705
2024-06-22 07:00:00,258.420013,382.708344,485.791656,252.514587,12.0,0.0,0.754,108.0,68.05,2.705
2024-06-22 06:00:00,335.019989,422.25,438.208344,180.882919,12.8,0.2,0.754,108.0,68.05,2.705
2024-06-22 05:00:00,364.630005,435.625,480.708344,103.62458,13.0,0.2,0.754,108.0,68.05,2.705
2024-06-22 04:00:00,451.660004,419.708344,508.708344,52.452499,13.5,0.2,0.754,108.0,68.05,2.705
2024-06-22 03:00:00,346.579987,415.125,492.833344,18.760416,13.7,1.0,0.754,108.0,68.05,2.705
2024-06-22 02:00:00,370.070007,422.125,419.541656,0.778333,13.8,1.1,0.754,108.0,68.05,2.705
2024-06-22 01:00:00,376.630005,409.583344,359.583344,0.021667,13.6,0.5,0.754,108.0,68.05,2.705
2024-06-22 00:00:00,465.609985,386.541656,325.166656,0.010417,13.5,0.5,0.754,108.0,68.05,2.705
2024-06-21 23:00:00,523.929993,337.333344,322.166656,0.02,13.7,0.0,0.754,108.0,68.05,2.705
2024-06-21 22:00:00,597.169983,268.208344,353.458344,0.010417,13.6,0.5,0.754,108.0,68.05,2.705
2024-06-21 21:00:00,612.619995,377.208344,304.958344,0.02875,13.6,0.2,0.754,108.0,68.05,2.705
2024-06-21 20:00:00,715.909973,379.333344,291.291656,0.4725,13.3,3.3,0.754,108.0,68.05,2.705
2024-06-21 19:00:00,785.049988,343.208344,275.333344,11.765833,13.4,4.8,0.754,108.0,68.05,2.705
2024-06-21 18:00:00,853.219971,310.958344,295.791656,69.699585,13.9,3.6,0.754,108.0,68.05,2.705
2024-06-21 17:00:00,872.090027,271.0,289.208344,180.226257,15.0,2.5,0.754,108.0,68.05,2.705
2024-06-21 16:00:00,820.400024,252.375,278.25,397.384155,17.4,0.0,0.754,108.0,68.05,2.705
