time,SpotPriceDK1,wind_speed,temp_mean,radia_glob,precip,lagged_price_1,lagged_price_2,lagged_price_3
2017-11-20 13:00:00,397.820007,1.5,4.5,93.0,0.0,466.209991,242.309998,195.220001
2017-11-20 12:00:00,365.01001,1.3,4.2,124.0,0.0,483.029999,232.929993,123.769997
2017-11-20 11:00:00,330.100006,1.4,3.7,165.0,0.0,411.290009,230.929993,94.889999
2017-11-20 10:00:00,326.980011,1.4,2.7,138.0,0.0,476.480011,236.660004,120.870003
2017-11-20 09:00:00,325.040009,1.6,1.5,85.0,0.0,403.779999,238.0,178.839996
2017-11-20 08:00:00,326.76001,1.3,1.4,16.0,0.0,409.209991,241.789993,222.979996
2017-11-20 07:00:00,326.829987,1.3,1.9,0.0,0.0,540.47998,265.829987,231.389999
2017-11-20 06:00:00,312.470001,1.6,2.3,0.0,0.0,504.980011,278.109985,231.089996
2017-11-20 05:00:00,297.209991,2.0,2.2,0.0,0.0,346.100006,222.660004,127.269997
2017-11-20 04:00:00,177.179993,2.4,1.8,0.0,0.0,282.179993,150.630005,95.040001
2017-11-20 03:00:00,162.889999,2.5,1.6,0.0,0.0,263.579987,80.0,70.410004
2017-11-20 02:00:00,211.929993,2.4,1.6,0.0,0.0,265.880005,81.559998,42.419998
2017-11-20 01:00:00,209.850006,2.2,1.2,0.0,0.0,265.140015,79.629997,29.99
2017-11-20 00:00:00,209.330002,1.9,0.6,0.0,0.0,263.880005,116.839996,74.129997
2017-11-19 23:00:00,213.270004,1.4,0.5,0.0,0.0,268.119995,202.050003,71.970001
2017-11-19 22:00:00,213.570007,2.0,0.3,0.0,0.0,249.660004,220.940002,153.309998
2017-11-19 21:00:00,217.289993,1.8,-0.3,0.0,0.0,288.429993,232.990005,213.289993
2017-11-19 20:00:00,218.710007,2.0,-0.3,0.0,0.0,287.470001,242.889999,221.330002
2017-11-19 19:00:00,220.419998,1.6,0.1,0.0,0.0,327.049988,263.579987,223.479996
2017-11-19 18:00:00,222.869995,2.4,1.0,0.0,0.0,356.670013,327.350006,231.0
2017-11-19 17:00:00,226.220001,4.0,1.7,0.0,0.0,397.230011,427.589996,237.029999
2017-11-19 16:00:00,225.699997,4.5,2.7,0.0,0.0,491.290009,506.390015,253.029999
2017-11-19 15:00:00,221.009995,5.4,3.7,37.0,0.0,441.279999,466.209991,254.220001
2017-11-19 14:00:00,217.369995,4.8,3.8,47.0,0.0,379.440002,466.209991,248.860001
2017-11-19 13:00:00,214.020004,7.4,4.1,151.0,0.0,397.820007,466.209991,242.309998
2017-11-19 12:00:00,211.710007,9.0,4.1,217.0,0.0,365.01001,483.029999,232.929993
2017-11-19 11:00:00,212.899994,7.6,4.3,191.0,0.0,330.100006,411.290009,230.929993
2017-11-19 10:00:00,213.350006,5.3,3.7,138.0,0.0,326.980011,476.480011,236.660004
2017-11-19 09:00:00,186.410004,6.4,3.2,60.0,0.0,325.040009,403.779999,238.0
2017-11-19 08:00:00,174.800003,4.9,2.9,12.0,0.0,326.76001,409.209991,241.789993
2017-11-19 07:00:00,37.799999,6.6,3.5,0.0,0.0,326.829987,540.47998,265.829987
2017-11-19 06:00:00,0.3,6.0,4.4,0.0,0.3,312.470001,504.980011,278.109985
2017-11-19 05:00:00,-0.22,6.1,6.0,0.0,0.0,297.209991,346.100006,222.660004
2017-11-19 04:00:00,0.22,5.9,6.2,0.0,0.0,177.179993,282.179993,150.630005
2017-11-19 03:00:00,15.92,6.4,6.0,0.0,0.0,162.889999,263.579987,80.0
2017-11-19 02:00:00,16.15,6.8,6.0,0.0,0.0,211.929993,265.880005,81.559998
2017-11-19 01:00:00,21.65,7.1,5.9,0.0,0.0,209.850006,265.140015,79.629997
2017-11-19 00:00:00,32.220001,6.4,5.2,0.0,0.0,209.330002,263.880005,116.839996
2017-11-18 23:00:00,2.75,6.0,5.0,0.0,1.0,213.270004,268.119995,202.050003
2017-11-18 22:00:00,3.05,5.7,5.1,0.0,0.1,213.570007,249.660004,220.940002
2017-11-18 21:00:00,84.68,5.9,5.1,0.0,0.0,217.289993,288.429993,232.990005
2017-11-18 20:00:00,94.43,5.6,5.0,0.0,0.0,218.710007,287.470001,242.889999
2017-11-18 19:00:00,97.18,5.1,4.3,0.0,0.0,220.419998,327.049988,263.579987
2017-11-18 18:00:00,178.809998,4.8,4.5,0.0,0.1,222.869995,356.670013,327.350006
2017-11-18 17:00:00,221.0,4.3,4.0,0.0,0.4,226.220001,397.230011,427.589996
2017-11-18 16:00:00,221.520004,6.1,4.7,1.0,1.2,225.699997,491.290009,506.390015
2017-11-18 15:00:00,210.800003,5.2,5.3,35.0,0.0,221.009995,441.279999,466.209991
2017-11-18 14:00:00,184.830002,4.3,5.0,61.0,0.1,217.369995,379.440002,466.209991
2017-11-18 13:00:00,137.360001,3.6,5.5,166.0,0.0,214.020004,397.820007,466.209991
2017-11-18 12:00:00,96.809998,4.5,4.8,145.0,0.0,211.710007,365.01001,483.029999
2017-11-18 11:00:00,135.350006,4.9,4.6,194.0,0.0,212.899994,330.100006,411.290009
2017-11-18 10:00:00,152.839996,4.6,3.8,94.0,0.0,213.350006,326.980011,476.480011
2017-11-18 09:00:00,208.940002,5.7,3.9,20.0,0.1,186.410004,325.040009,403.779999
2017-11-18 08:00:00,212.889999,4.4,3.9,6.0,0.0,174.800003,326.76001,409.209991
2017-11-18 07:00:00,208.119995,3.8,3.4,0.0,0.0,37.799999,326.829987,540.47998
2017-11-18 06:00:00,144.210007,3.4,3.7,0.0,0.4,0.3,312.470001,504.980011
2017-11-18 05:00:00,119.949997,4.0,4.2,0.0,1.3,-0.22,297.209991,346.100006
2017-11-18 04:00:00,95.769997,5.5,5.7,0.0,2.0,0.22,177.179993,282.179993
2017-11-18 03:00:00,99.190002,4.7,5.6,0.0,0.0,15.92,162.889999,263.579987
2017-11-18 02:00:00,131.179993,4.3,5.5,0.0,0.1,16.15,211.929993,265.880005
2017-11-18 01:00:00,149.119995,4.5,5.7,0.0,0.0,21.65,209.850006,265.140015
2017-11-18 00:00:00,175.309998,4.0,5.3,0.0,0.0,32.220001,209.330002,263.880005
2017-11-17 23:00:00,201.729996,4.0,5.5,0.0,0.0,2.75,213.270004,268.119995
2017-11-17 22:00:00,204.880005,4.3,5.8,0.0,0.0,3.05,213.570007,249.660004
2017-11-17 21:00:00,207.860001,4.5,5.5,0.0,0.0,84.68,217.289993,288.429993
2017-11-17 20:00:00,212.25,4.3,5.6,0.0,0.0,94.43,218.710007,287.470001
2017-11-17 19:00:00,215.589996,4.4,5.7,0.0,0.0,97.18,220.419998,327.049988
2017-11-17 18:00:00,221.330002,3.8,5.6,0.0,0.0,178.809998,222.869995,356.670013
2017-11-17 17:00:00,225.940002,3.6,5.8,0.0,0.0,221.0,226.220001,397.230011
2017-11-17 16:00:00,227.949997,3.6,6.5,0.0,0.0,221.520004,225.699997,491.290009
2017-11-17 15:00:00,225.639999,4.8,7.3,27.0,0.0,210.800003,221.009995,441.279999
2017-11-17 14:00:00,223.190002,5.4,8.0,96.0,0.0,184.830002,217.369995,379.440002
2017-11-17 13:00:00,223.039993,5.1,8.4,217.0,0.0,137.360001,214.020004,397.820007
2017-11-17 12:00:00,222.960007,5.0,8.0,213.0,0.0,96.809998,211.710007,365.01001
2017-11-17 11:00:00,222.740005,4.3,7.2,197.0,0.0,135.350006,212.899994,330.100006
2017-11-17 10:00:00,223.039993,4.8,6.2,144.0,0.0,152.839996,213.350006,326.980011
2017-11-17 09:00:00,224.75,3.9,4.8,90.0,0.1,208.940002,186.410004,325.040009
2017-11-17 08:00:00,227.649994,2.6,3.9,16.0,0.0,212.889999,174.800003,326.76001
2017-11-17 07:00:00,230.029999,3.2,3.8,0.0,0.0,208.119995,37.799999,326.829987
2017-11-17 06:00:00,228.839996,2.8,4.0,0.0,0.0,144.210007,0.3,312.470001
2017-11-17 05:00:00,221.330002,3.4,4.4,0.0,0.0,119.949997,-0.22,297.209991
2017-11-17 04:00:00,212.020004,3.7,4.5,0.0,0.0,95.769997,0.22,177.179993
2017-11-17 03:00:00,206.740005,3.7,4.2,0.0,0.2,99.190002,15.92,162.889999
2017-11-17 02:00:00,201.080002,4.3,4.8,0.0,0.0,131.179993,16.15,211.929993
2017-11-17 01:00:00,201.229996,3.9,4.8,0.0,0.0,149.119995,21.65,209.850006
2017-11-17 00:00:00,203.020004,4.2,5.1,0.0,0.0,175.309998,32.220001,209.330002
2017-11-16 23:00:00,207.039993,3.5,4.9,0.0,0.0,201.729996,2.75,213.270004
2017-11-16 22:00:00,205.119995,3.6,4.9,0.0,0.0,204.880005,3.05,213.570007
2017-11-16 21:00:00,213.089996,4.1,5.8,0.0,0.0,207.860001,84.68,217.289993
2017-11-16 20:00:00,218.970001,4.8,6.6,0.0,0.2,212.25,94.43,218.710007
2017-11-16 19:00:00,221.940002,6.1,8.3,0.0,1.4,215.589996,97.18,220.419998
2017-11-16 18:00:00,226.039993,4.6,9.4,0.0,0.0,221.330002,178.809998,222.869995
2017-11-16 17:00:00,229.539993,5.1,9.2,0.0,0.0,225.940002,221.0,226.220001
2017-11-16 16:00:00,231.320007,4.4,8.9,0.0,0.0,227.949997,221.520004,225.699997
2017-11-16 15:00:00,230.880005,4.2,8.8,13.0,0.0,225.639999,210.800003,221.009995
2017-11-16 14:00:00,231.020004,4.6,8.5,41.0,0.0,223.190002,184.830002,217.369995
2017-11-16 13:00:00,231.320007,4.5,8.1,33.0,0.2,223.039993,137.360001,214.020004
2017-11-16 12:00:00,233.479996,4.8,7.6,54.0,0.0,222.960007,96.809998,211.710007
2017-11-16 11:00:00,237.199997,5.3,7.0,46.0,0.0,222.740005,135.350006,212.899994
2017-11-16 10:00:00,238.240005,5.2,6.5,39.0,0.0,223.039993,152.839996,213.350006
2017-11-16 09:00:00,242.639999,5.4,5.6,22.0,0.0,224.75,208.940002,186.410004
2017-11-16 08:00:00,244.570007,4.0,4.4,4.0,0.3,227.649994,212.889999,174.800003
2017-11-16 07:00:00,265.929993,4.1,4.0,0.0,0.0,230.029999,208.119995,37.799999
2017-11-16 06:00:00,292.5,3.4,3.4,0.0,0.0,228.839996,144.210007,0.3
2017-11-16 05:00:00,232.960007,2.2,2.7,0.0,0.0,221.330002,119.949997,-0.22
2017-11-16 04:00:00,227.080002,2.2,2.6,0.0,0.0,212.020004,95.769997,0.22
2017-11-16 03:00:00,222.240005,2.0,2.6,0.0,0.0,206.740005,99.190002,15.92
2017-11-16 02:00:00,217.929993,1.8,2.8,0.0,0.0,201.080002,131.179993,16.15
2017-11-16 01:00:00,218.449997,1.7,3.2,0.0,0.0,201.229996,149.119995,21.65
2017-11-16 00:00:00,219.860001,1.8,3.4,0.0,0.0,203.020004,175.309998,32.220001
2017-11-15 23:00:00,275.679993,1.6,3.5,0.0,0.0,207.039993,201.729996,2.75
2017-11-15 22:00:00,281.5,2.1,4.1,0.0,0.0,205.119995,204.880005,3.05
2017-11-15 21:00:00,283.890015,1.9,4.4,0.0,0.0,213.089996,207.860001,84.68
2017-11-15 20:00:00,296.459991,1.8,4.6,0.0,0.0,218.970001,212.25,94.43
2017-11-15 19:00:00,394.089996,2.0,5.0,0.0,0.0,221.940002,215.589996,97.18
2017-11-15 18:00:00,479.290009,2.3,5.2,0.0,0.0,226.039993,221.330002,178.809998
2017-11-15 17:00:00,488.369995,2.4,5.8,0.0,0.0,229.539993,225.940002,221.0
2017-11-15 16:00:00,488.600006,2.0,6.6,0.0,0.0,231.320007,227.949997,221.520004
2017-11-15 15:00:00,394.459991,2.9,8.0,43.0,0.0,230.880005,225.639999,210.800003
2017-11-15 14:00:00,280.23999,3.5,8.8,112.0,0.0,231.020004,223.190002,184.830002
2017-11-15 13:00:00,234.619995,3.9,9.2,185.0,0.0,231.320007,223.039993,137.360001
2017-11-15 12:00:00,234.919998,3.7,8.9,166.0,0.0,233.479996,222.960007,96.809998
2017-11-15 11:00:00,234.179993,3.0,8.2,208.0,0.1,237.199997,222.740005,135.350006
2017-11-15 10:00:00,234.25,2.3,5.7,129.0,0.0,238.240005,223.039993,152.839996
2017-11-15 09:00:00,235.369995,1.9,4.0,47.0,0.0,242.639999,224.75,208.940002
2017-11-15 08:00:00,237.75,2.1,3.9,18.0,0.0,244.570007,227.649994,212.889999
2017-11-15 07:00:00,241.690002,2.0,3.8,0.0,0.0,265.929993,230.029999,208.119995
2017-11-15 06:00:00,250.699997,2.1,4.3,0.0,0.0,292.5,228.839996,144.210007
2017-11-15 05:00:00,234.179993,2.0,5.0,0.0,0.0,232.960007,221.330002,119.949997
2017-11-15 04:00:00,227.259995,2.8,5.4,0.0,0.0,227.080002,212.020004,95.769997
2017-11-15 03:00:00,220.779999,2.0,4.5,0.0,0.0,222.240005,206.740005,99.190002
2017-11-15 02:00:00,219.0,1.9,4.8,0.0,0.0,217.929993,201.080002,131.179993
2017-11-15 01:00:00,219.220001,2.7,5.4,0.0,0.0,218.449997,201.229996,149.119995
2017-11-15 00:00:00,219.820007,2.9,5.2,0.0,0.0,219.860001,203.020004,175.309998
2017-11-14 23:00:00,222.419998,2.7,5.1,0.0,0.0,275.679993,207.039993,201.729996
2017-11-14 22:00:00,221.309998,2.6,5.0,0.0,0.0,281.5,205.119995,204.880005
2017-11-14 21:00:00,228.160004,2.6,5.3,0.0,0.0,283.890015,213.089996,207.860001
2017-11-14 20:00:00,233.960007,2.8,5.9,0.0,0.0,296.459991,218.970001,212.25
2017-11-14 19:00:00,236.710007,3.6,6.2,0.0,0.0,394.089996,221.940002,215.589996
2017-11-14 18:00:00,240.960007,4.2,7.0,0.0,0.0,479.290009,226.039993,221.330002
2017-11-14 17:00:00,243.860001,5.4,7.3,0.0,0.0,488.369995,229.539993,225.940002
2017-11-14 16:00:00,245.940002,5.6,7.6,1.0,0.0,488.600006,231.320007,227.949997
2017-11-14 15:00:00,242.0,6.5,8.5,43.0,0.0,394.459991,230.880005,225.639999
2017-11-14 14:00:00,238.130005,6.6,8.9,96.0,0.0,280.23999,231.020004,223.190002
2017-11-14 13:00:00,238.429993,6.9,8.8,150.0,0.0,234.619995,231.320007,223.039993
2017-11-14 12:00:00,237.979996,6.4,8.6,70.0,0.0,234.919998,233.479996,222.960007
2017-11-14 11:00:00,239.100006,4.7,7.4,72.0,0.0,234.179993,237.199997,222.740005
2017-11-14 10:00:00,240.509995,5.2,5.8,38.0,0.3,234.25,238.240005,223.039993
2017-11-14 09:00:00,243.110001,5.8,4.5,26.0,0.4,235.369995,242.639999,224.75
2017-11-14 08:00:00,246.389999,3.8,3.8,5.0,0.9,237.75,244.570007,227.649994
2017-11-14 07:00:00,254.5,3.8,3.4,0.0,0.7,241.690002,265.929993,230.029999
2017-11-14 06:00:00,249.509995,3.2,2.7,0.0,0.1,250.699997,292.5,228.839996
2017-11-14 05:00:00,240.880005,3.0,2.3,0.0,0.2,234.179993,232.960007,221.330002
2017-11-14 04:00:00,231.210007,2.1,1.9,0.0,0.0,227.259995,227.080002,212.020004
2017-11-14 03:00:00,226.149994,2.0,1.8,0.0,0.0,220.779999,222.240005,206.740005
2017-11-14 02:00:00,224.210007,2.5,2.6,0.0,0.0,219.0,217.929993,201.080002
2017-11-14 01:00:00,226.149994,2.6,2.6,0.0,0.0,219.220001,218.449997,201.229996
2017-11-14 00:00:00,227.860001,2.3,1.8,0.0,0.0,219.820007,219.860001,203.020004
2017-11-13 23:00:00,229.720001,2.3,2.1,0.0,0.0,222.419998,275.679993,207.039993
2017-11-13 22:00:00,226.089996,1.6,1.3,0.0,0.0,221.309998,281.5,205.119995
2017-11-13 21:00:00,231.0,1.8,1.2,0.0,0.0,228.160004,283.890015,213.089996
2017-11-13 20:00:00,293.73999,2.0,2.2,0.0,0.0,233.960007,296.459991,218.970001
2017-11-13 19:00:00,393.459991,2.3,3.1,0.0,0.0,236.710007,394.089996,221.940002
2017-11-13 18:00:00,308.98999,1.8,2.9,0.0,0.0,240.960007,479.290009,226.039993
2017-11-13 17:00:00,460.589996,1.5,2.9,0.0,0.0,243.860001,488.369995,229.539993
2017-11-13 16:00:00,510.73999,1.1,4.1,0.0,0.0,245.940002,488.600006,231.320007
2017-11-13 15:00:00,397.25,1.6,5.1,27.0,0.0,242.0,394.459991,230.880005
2017-11-13 14:00:00,358.26001,1.5,5.7,94.0,0.0,238.130005,280.23999,231.020004
2017-11-13 13:00:00,369.049988,0.9,5.7,128.0,0.0,238.429993,234.619995,231.320007
2017-11-13 12:00:00,357.809998,1.7,5.6,202.0,0.0,237.979996,234.919998,233.479996
2017-11-13 11:00:00,308.690002,2.4,4.8,230.0,0.0,239.100006,234.179993,237.199997
2017-11-13 10:00:00,338.540009,2.0,3.4,161.0,0.0,240.509995,234.25,238.240005
2017-11-13 09:00:00,332.880005,1.8,2.2,135.0,0.0,243.110001,235.369995,242.639999
2017-11-13 08:00:00,318.369995,1.3,1.4,60.0,0.0,246.389999,237.75,244.570007
2017-11-13 07:00:00,368.160004,1.2,1.2,0.0,0.0,254.5,241.690002,265.929993
2017-11-13 06:00:00,293.359985,1.3,1.2,0.0,0.0,249.509995,250.699997,292.5
2017-11-13 05:00:00,302.149994,1.4,1.4,0.0,0.0,240.880005,234.179993,232.960007
2017-11-13 04:00:00,230.110001,1.5,1.8,0.0,0.0,231.210007,227.259995,227.080002
2017-11-13 03:00:00,221.699997,1.2,1.6,0.0,0.0,226.149994,220.779999,222.240005
2017-11-13 02:00:00,220.729996,1.0,1.0,0.0,0.0,224.210007,219.0,217.929993
2017-11-13 01:00:00,220.580002,1.5,0.4,0.0,0.0,226.149994,219.220001,218.449997
2017-11-13 00:00:00,220.880005,0.8,0.6,0.0,0.0,227.860001,219.820007,219.860001
2017-11-12 23:00:00,222.139999,0.7,1.0,0.0,0.0,229.720001,222.419998,275.679993
2017-11-12 22:00:00,221.25,0.8,1.4,0.0,0.0,226.089996,221.309998,281.5
2017-11-12 21:00:00,225.119995,0.8,1.5,0.0,0.0,231.0,228.160004,283.890015
2017-11-12 20:00:00,228.389999,0.9,1.7,0.0,0.0,293.73999,233.960007,296.459991
2017-11-12 19:00:00,230.259995,1.7,2.2,0.0,0.0,393.459991,236.710007,394.089996
2017-11-12 18:00:00,277.589996,1.3,2.9,0.0,0.0,308.98999,240.960007,479.290009
2017-11-12 17:00:00,320.01001,1.7,3.8,0.0,0.0,460.589996,243.860001,488.369995
2017-11-12 16:00:00,372.619995,1.8,4.7,0.0,0.0,510.73999,245.940002,488.600006
2017-11-12 15:00:00,296.48999,1.8,5.7,23.0,0.0,397.25,242.0,394.459991
2017-11-12 14:00:00,230.630005,3.2,7.3,100.0,0.0,358.26001,238.130005,280.23999
2017-11-12 13:00:00,258.459991,2.9,7.2,162.0,0.0,369.049988,238.429993,234.619995
2017-11-12 12:00:00,258.679993,2.8,6.4,145.0,0.0,357.809998,237.979996,234.919998
2017-11-12 11:00:00,230.110001,3.3,5.6,119.0,0.0,308.690002,239.100006,234.179993
2017-11-12 10:00:00,231.149994,3.3,4.7,89.0,0.0,338.540009,240.509995,234.25
2017-11-12 09:00:00,230.179993,2.9,4.0,51.0,0.0,332.880005,243.110001,235.369995
2017-11-12 08:00:00,227.580002,2.7,3.8,22.0,0.0,318.369995,246.389999,237.75
2017-11-12 07:00:00,230.259995,3.0,4.3,0.0,0.0,368.160004,254.5,241.690002
2017-11-12 06:00:00,201.380005,3.4,4.8,0.0,0.0,293.359985,249.509995,250.699997
2017-11-12 05:00:00,167.589996,4.3,5.1,0.0,0.0,302.149994,240.880005,234.179993
2017-11-12 04:00:00,162.679993,4.6,5.4,0.0,0.0,230.110001,231.210007,227.259995
2017-11-12 03:00:00,113.489998,4.6,5.4,0.0,0.0,221.699997,226.149994,220.779999
2017-11-12 02:00:00,100.690002,4.6,5.5,0.0,0.0,220.729996,224.210007,219.0
2017-11-12 01:00:00,102.699997,4.8,5.0,0.0,0.0,220.580002,226.149994,219.220001
2017-11-12 00:00:00,119.0,4.6,4.7,0.0,0.0,220.880005,227.860001,219.820007
2017-11-11 23:00:00,104.709999,4.6,4.7,0.0,0.1,222.139999,229.720001,222.419998
2017-11-11 22:00:00,210.509995,5.6,4.9,0.0,0.8,221.25,226.089996,221.309998
2017-11-11 21:00:00,219.369995,3.6,4.3,0.0,0.0,225.119995,231.0,228.160004
2017-11-11 20:00:00,221.300003,4.1,4.3,0.0,0.0,228.389999,293.73999,233.960007
2017-11-11 19:00:00,222.490005,3.7,3.8,0.0,0.0,230.259995,393.459991,236.710007
2017-11-11 18:00:00,225.919998,4.9,3.9,0.0,0.0,277.589996,308.98999,240.960007
2017-11-11 17:00:00,229.940002,5.3,4.3,0.0,0.0,320.01001,460.589996,243.860001
2017-11-11 16:00:00,231.949997,6.4,4.9,1.0,0.0,372.619995,510.73999,245.940002
2017-11-11 15:00:00,228.449997,5.6,5.6,43.0,0.0,296.48999,397.25,242.0
2017-11-11 14:00:00,221.600006,5.7,5.9,108.0,0.0,230.630005,358.26001,238.130005
2017-11-11 13:00:00,209.839996,5.5,6.0,213.0,0.0,258.459991,369.049988,238.429993
2017-11-11 12:00:00,170.110001,6.1,5.9,228.0,0.0,258.679993,357.809998,237.979996
2017-11-11 11:00:00,156.490005,6.2,5.5,242.0,0.0,230.110001,308.690002,239.100006
2017-11-11 10:00:00,140.639999,4.9,5.1,197.0,0.0,231.149994,338.540009,240.509995
2017-11-11 09:00:00,159.759995,4.5,3.7,112.0,0.0,230.179993,332.880005,243.110001
2017-11-11 08:00:00,183.5,4.1,2.8,36.0,0.0,227.580002,318.369995,246.389999
2017-11-11 07:00:00,149.570007,3.3,2.8,0.0,0.0,230.259995,368.160004,254.5
2017-11-11 06:00:00,100.830002,4.0,3.8,0.0,0.0,201.380005,293.359985,249.509995
2017-11-11 05:00:00,71.660004,5.2,4.3,0.0,0.0,167.589996,302.149994,240.880005
2017-11-11 04:00:00,93.690002,5.2,4.3,0.0,0.0,162.679993,230.110001,231.210007
2017-11-11 03:00:00,83.860001,5.8,4.3,0.0,0.0,113.489998,221.699997,226.149994
2017-11-11 02:00:00,48.150002,7.1,4.6,0.0,0.0,100.690002,220.729996,224.210007
2017-11-11 01:00:00,0.6,6.3,4.7,0.0,0.0,102.699997,220.580002,226.149994
2017-11-11 00:00:00,15.11,6.8,4.9,0.0,0.0,119.0,220.880005,227.860001
2017-11-10 23:00:00,68.459999,7.9,5.0,0.0,0.0,104.709999,222.139999,229.720001
2017-11-10 22:00:00,85.290001,7.8,5.0,0.0,0.0,210.509995,221.25,226.089996
2017-11-10 21:00:00,115.440002,7.6,5.2,0.0,0.0,219.369995,225.119995,231.0
2017-11-10 20:00:00,165.679993,9.0,5.6,0.0,0.0,221.300003,228.389999,293.73999
2017-11-10 19:00:00,218.740005,8.5,5.8,0.0,0.0,222.490005,230.259995,393.459991
2017-11-10 18:00:00,225.589996,8.8,6.0,0.0,0.0,225.919998,277.589996,308.98999
2017-11-10 17:00:00,228.639999,8.2,5.4,0.0,0.0,229.940002,320.01001,460.589996
2017-11-10 16:00:00,229.539993,7.6,5.3,2.0,0.0,231.949997,372.619995,510.73999
2017-11-10 15:00:00,227.149994,5.2,5.7,30.0,0.2,228.449997,296.48999,397.25
2017-11-10 14:00:00,224.179993,4.0,5.7,33.0,0.0,221.600006,230.630005,358.26001
2017-11-10 12:00:00,226.339996,2.9,5.1,81.0,0.4,209.839996,258.459991,369.049988
2017-11-10 11:00:00,227.529999,4.0,5.3,41.0,1.1,170.110001,258.679993,357.809998
2017-11-10 10:00:00,228.419998,3.8,5.2,20.0,4.1,156.490005,230.110001,308.690002
2017-11-10 09:00:00,229.610001,5.0,6.8,85.0,1.7,140.639999,231.149994,338.540009
2017-11-10 08:00:00,230.059998,4.0,5.6,34.0,0.1,159.759995,230.179993,332.880005
2017-11-10 07:00:00,231.919998,2.9,4.9,1.0,2.0,183.5,227.580002,318.369995
2017-11-10 06:00:00,230.350006,2.6,5.1,0.0,1.1,149.570007,230.259995,368.160004
2017-11-10 05:00:00,225.369995,2.7,5.3,0.0,2.9,100.830002,201.380005,293.359985
2017-11-10 04:00:00,214.720001,3.2,5.6,0.0,0.4,71.660004,167.589996,302.149994
2017-11-10 03:00:00,201.699997,3.2,5.9,0.0,0.1,93.690002,162.679993,230.110001
2017-11-10 02:00:00,198.350006,3.2,5.8,0.0,0.1,83.860001,113.489998,221.699997
2017-11-10 01:00:00,193.220001,3.8,6.0,0.0,0.0,48.150002,100.690002,220.729996
2017-11-10 00:00:00,188.669998,2.3,5.5,0.0,0.1,0.6,102.699997,220.580002
2017-11-09 23:00:00,196.559998,3.4,5.9,0.0,0.0,15.11,119.0,220.880005
2017-11-09 22:00:00,195.449997,3.8,6.1,0.0,0.0,68.459999,104.709999,222.139999
2017-11-09 21:00:00,209.300003,4.8,6.7,0.0,0.0,85.290001,210.509995,221.25
2017-11-09 20:00:00,215.179993,4.4,6.8,0.0,0.0,115.440002,219.369995,225.119995
2017-11-09 19:00:00,218.899994,3.1,6.7,0.0,0.0,165.679993,221.300003,228.389999
2017-11-09 18:00:00,223.440002,3.5,7.3,0.0,0.0,218.740005,222.490005,230.259995
2017-11-09 17:00:00,227.160004,3.8,7.9,0.0,0.0,225.589996,225.919998,277.589996
2017-11-09 16:00:00,227.679993,3.9,8.6,2.0,0.0,228.639999,229.940002,320.01001
2017-11-09 15:00:00,225.669998,3.9,9.0,15.0,0.3,229.539993,231.949997,372.619995
2017-11-09 14:00:00,223.509995,5.1,8.9,21.0,0.7,227.149994,228.449997,296.48999
2017-11-09 13:00:00,221.580002,5.9,9.0,50.0,0.0,224.179993,221.600006,230.630005
2017-11-09 12:00:00,220.309998,6.1,9.6,96.0,0.0,226.339996,209.839996,258.459991
2017-11-09 11:00:00,220.309998,5.0,8.5,84.0,0.0,227.529999,170.110001,258.679993
2017-11-09 10:00:00,221.350006,5.5,7.1,43.0,0.0,228.419998,156.490005,230.110001
2017-11-09 09:00:00,223.740005,5.9,6.4,27.0,0.0,229.610001,140.639999,231.149994
2017-11-09 08:00:00,225.899994,5.3,6.1,7.0,0.0,230.059998,159.759995,230.179993
2017-11-09 07:00:00,229.020004,4.8,6.0,2.0,0.0,231.919998,183.5,227.580002
2017-11-09 06:00:00,228.720001,4.0,5.9,0.0,0.0,230.350006,149.570007,230.259995
2017-11-09 05:00:00,224.929993,4.3,5.9,0.0,0.0,225.369995,100.830002,201.380005
2017-11-09 04:00:00,215.770004,3.7,5.5,0.0,0.0,214.720001,71.660004,167.589996
2017-11-09 03:00:00,209.820007,2.6,4.9,0.0,0.0,201.699997,93.690002,162.679993
2017-11-09 02:00:00,210.410004,2.4,4.6,0.0,0.0,198.350006,83.860001,113.489998
2017-11-09 01:00:00,212.940002,2.3,4.5,0.0,0.0,193.220001,48.150002,100.690002
2017-11-09 00:00:00,269.359985,1.7,3.3,0.0,0.0,188.669998,0.6,102.699997
2017-11-08 23:00:00,287.369995,1.2,2.0,0.0,0.0,196.559998,15.11,119.0
2017-11-08 22:00:00,214.050003,1.2,2.0,0.0,0.0,195.449997,68.459999,104.709999
2017-11-08 21:00:00,289.589996,1.3,2.7,0.0,0.0,209.300003,85.290001,210.509995
2017-11-08 20:00:00,381.429993,1.8,4.2,0.0,0.0,215.179993,115.440002,219.369995
2017-11-08 19:00:00,433.299988,0.4,4.6,0.0,0.0,218.899994,165.679993,221.300003
2017-11-08 18:00:00,591.01001,0.7,6.0,0.0,0.0,223.440002,218.740005,222.490005
2017-11-08 17:00:00,497.829987,1.3,6.8,0.0,0.0,227.160004,225.589996,225.919998
2017-11-08 16:00:00,829.090027,1.3,7.1,2.0,0.0,227.679993,228.639999,229.940002
2017-11-08 15:00:00,614.159973,2.5,8.1,49.0,0.0,225.669998,229.539993,231.949997
